image_id,clip_vitb32,gemini,qwen_vl,num_models_correct,num_models_incorrect
5d4bef93cf0b3a0f3f3537a8,1,0,0,1,2
5d4bef93cf0b3a0f3f3537b0,0,0,0,0,3
5d4bef9ccf0b3a0f3f353814,1,1,1,3,0
5d4bef9dcf0b3a0f3f353832,0,1,0,1,2
5d4bef9fcf0b3a0f3f35386e,0,1,0,1,2
5d4befa0cf0b3a0f3f353888,0,0,0,0,3
5d4befa0cf0b3a0f3f35388c,1,1,1,3,0
5d4befa0cf0b3a0f3f35389e,1,1,1,3,0
5d4befa1cf0b3a0f3f3538a6,1,1,1,3,0
5d4befa1cf0b3a0f3f3538ae,1,1,1,3,0
5d4befa1cf0b3a0f3f3538b6,0,0,0,0,3
5d4befa2cf0b3a0f3f3538ce,1,1,1,3,0
5d4befa3cf0b3a0f3f3538e2,1,1,1,3,0
5d4befa5cf0b3a0f3f353926,1,1,1,3,0
5d4befa5cf0b3a0f3f353930,1,0,1,2,1
5d4befa5cf0b3a0f3f353934,1,1,1,3,0
5d4befa5cf0b3a0f3f353936,1,1,1,3,0
5d4befa6cf0b3a0f3f353944,0,1,0,1,2
5d4befa6cf0b3a0f3f353946,0,0,0,0,3
5d4befa6cf0b3a0f3f353950,1,1,1,3,0
5d4befa8cf0b3a0f3f353976,1,0,1,2,1
5d4befa8cf0b3a0f3f353988,1,0,1,2,1
5d4befaacf0b3a0f3f3539b4,0,0,0,0,3
5d4befabcf0b3a0f3f3539ce,1,1,1,3,0
5d4befabcf0b3a0f3f3539d8,1,1,1,3,0
5d4befb2cf0b3a0f3f353ab6,0,0,0,0,3
5d4befb3cf0b3a0f3f353acc,0,0,0,0,3
5d4befb5cf0b3a0f3f353b00,1,1,1,3,0
5d4befb6cf0b3a0f3f353b20,0,0,0,0,3
5d4befc1cf0b3a0f3f353c5c,0,0,0,0,3
5d4befc3cf0b3a0f3f353ca2,0,1,1,2,1
5d4befc5cf0b3a0f3f353ce2,0,0,0,0,3
5d4befc7cf0b3a0f3f353d16,0,0,0,0,3
5d4befcbcf0b3a0f3f353d9e,1,1,1,3,0
5d4befcdcf0b3a0f3f353dc4,1,1,1,3,0
5d4befcfcf0b3a0f3f353e18,0,0,0,0,3
5d4befd0cf0b3a0f3f353e38,0,0,0,0,3
5d4befd3cf0b3a0f3f353e82,1,1,1,3,0
5d4befd6cf0b3a0f3f353ed2,1,1,0,2,1
5d4befd6cf0b3a0f3f353ee0,0,0,0,0,3
5d4befd8cf0b3a0f3f353f24,0,0,0,0,3
5d4befd9cf0b3a0f3f353f32,0,0,0,0,3
5d4befdacf0b3a0f3f353f5a,0,0,1,1,2
5d4befdacf0b3a0f3f353f64,0,0,0,0,3
5d4befdbcf0b3a0f3f353f76,0,0,0,0,3
5d4befdbcf0b3a0f3f353f80,0,0,1,1,2
5d4befdccf0b3a0f3f353f8c,1,1,1,3,0
5d4befe1cf0b3a0f3f353fc0,0,1,1,2,1
5d4befeccf0b3a0f3f3540f4,1,1,1,3,0
5d4befedcf0b3a0f3f35411c,0,0,0,0,3
5d4befedcf0b3a0f3f354124,0,1,0,1,2
5d4befefcf0b3a0f3f354158,0,0,0,0,3
5d4beff3cf0b3a0f3f3541de,0,0,0,0,3
5d4beff8cf0b3a0f3f35425e,0,0,1,1,2
5d4beff8cf0b3a0f3f354260,1,0,0,1,2
5d4beffccf0b3a0f3f3542d0,0,0,0,0,3
5d4befffcf0b3a0f3f35433e,0,0,0,0,3
5d4bf004cf0b3a0f3f3543d6,0,0,0,0,3
5d4bf006cf0b3a0f3f354400,0,0,0,0,3
5d4bf007cf0b3a0f3f354424,0,0,0,0,3
5d4bf00bcf0b3a0f3f354494,0,0,0,0,3
5d4bf00bcf0b3a0f3f35449c,0,0,0,0,3
5d4bf00ccf0b3a0f3f3544c2,0,0,0,0,3
5d4bf00fcf0b3a0f3f354504,0,0,0,0,3
5d4bf00fcf0b3a0f3f354516,0,0,0,0,3
5d4bf013cf0b3a0f3f354584,0,0,0,0,3
5d4bf015cf0b3a0f3f3545ba,0,0,0,0,3
5d4bf017cf0b3a0f3f3545ea,0,0,0,0,3
5d4bf019cf0b3a0f3f354620,0,0,1,1,2
5d4bf019cf0b3a0f3f354628,0,1,1,2,1
5d4bf01acf0b3a0f3f35463a,0,0,0,0,3
5d4bf01bcf0b3a0f3f354660,0,0,0,0,3
5d4bf01ccf0b3a0f3f354676,1,0,1,2,1
5d4bf01dcf0b3a0f3f35469a,0,0,0,0,3
5d4bf01ecf0b3a0f3f3546b8,0,1,1,2,1
5d4bf020cf0b3a0f3f3546ec,0,1,1,2,1
5d4bf020cf0b3a0f3f3546ee,1,1,1,3,0
5d4bf021cf0b3a0f3f3546fc,0,0,0,0,3
5d4bf021cf0b3a0f3f354708,0,1,1,2,1
5d4bf024cf0b3a0f3f354750,0,0,0,0,3
5d4bf028cf0b3a0f3f354766,0,0,0,0,3
5d4bf02bcf0b3a0f3f3547ce,0,0,0,0,3
5d4bf02dcf0b3a0f3f3547fa,0,0,0,0,3
5d4bf02dcf0b3a0f3f354808,1,1,1,3,0
5d4bf02ecf0b3a0f3f354826,0,0,0,0,3
5d4bf02fcf0b3a0f3f354842,1,1,1,3,0
5d4bf030cf0b3a0f3f35485a,0,0,0,0,3
5d4bf031cf0b3a0f3f35488c,0,0,0,0,3
5d4bf034cf0b3a0f3f3548e2,0,0,0,0,3
5d4bf036cf0b3a0f3f354916,0,0,0,0,3
5d4bf036cf0b3a0f3f354920,0,1,1,2,1
5d4bf037cf0b3a0f3f354936,1,1,1,3,0
5d4bf037cf0b3a0f3f35493e,0,0,0,0,3
5d4bf037cf0b3a0f3f354942,0,0,0,0,3
5d4bf03acf0b3a0f3f354952,1,1,1,3,0
5d4bf03dcf0b3a0f3f354980,1,1,1,3,0
5d4bf03fcf0b3a0f3f3549b6,0,0,0,0,3
5d4bf044cf0b3a0f3f354a5a,0,0,1,1,2
5d4bf046cf0b3a0f3f354a92,1,0,1,2,1
5d4bf048cf0b3a0f3f354ac4,0,0,0,0,3
5d4bf048cf0b3a0f3f354ad2,1,1,1,3,0
5d4bf048cf0b3a0f3f354ad4,1,1,0,2,1
5d4bf049cf0b3a0f3f354ae4,0,1,1,2,1
5d4bf049cf0b3a0f3f354aec,0,0,0,0,3
5d4bf04acf0b3a0f3f354afa,1,1,1,3,0
5d4bf04bcf0b3a0f3f354b1a,0,0,0,0,3
5d4bf04bcf0b3a0f3f354b26,0,0,0,0,3
5d4bf04bcf0b3a0f3f354b28,0,0,1,1,2
5d4bf04bcf0b3a0f3f354b2a,0,0,0,0,3
5d4bf04ccf0b3a0f3f354b3c,1,0,0,1,2
5d4bf04ccf0b3a0f3f354b40,0,0,0,0,3
5d4bf04ccf0b3a0f3f354b48,1,0,0,1,2
5d4bf04dcf0b3a0f3f354b5c,1,1,1,3,0
5d4bf04fcf0b3a0f3f354b9c,0,0,0,0,3
5d4bf050cf0b3a0f3f354bac,0,1,1,2,1
5d4bf050cf0b3a0f3f354bbe,1,0,1,2,1
5d4bf051cf0b3a0f3f354bc4,0,0,0,0,3
5d4bf052cf0b3a0f3f354bce,1,1,1,3,0
5d4bf054cf0b3a0f3f354bde,0,1,1,2,1
5d4bf055cf0b3a0f3f354be2,0,1,0,1,2
5d4bf055cf0b3a0f3f354bf6,0,0,0,0,3
5d4bf056cf0b3a0f3f354c04,1,0,0,1,2
5d4bf058cf0b3a0f3f354c32,1,0,1,2,1
5d4bf058cf0b3a0f3f354c36,0,1,1,2,1
5d4bf058cf0b3a0f3f354c40,1,0,0,1,2
5d4bf058cf0b3a0f3f354c44,1,0,0,1,2
5d4bf059cf0b3a0f3f354c4e,0,0,0,0,3
5d4bf05acf0b3a0f3f354c68,1,1,1,3,0
5d4bf05acf0b3a0f3f354c6c,0,1,1,2,1
5d4bf05bcf0b3a0f3f354c80,1,0,0,1,2
5d4bf05bcf0b3a0f3f354c82,0,1,1,2,1
5d4bf05bcf0b3a0f3f354c86,0,1,1,2,1
5d4bf05ccf0b3a0f3f354c9a,0,0,0,0,3
5d4bf05ccf0b3a0f3f354ca0,1,1,1,3,0
5d4bf05ccf0b3a0f3f354ca6,1,0,0,1,2
5d4bf05ccf0b3a0f3f354caa,1,0,0,1,2
5d4bf05fcf0b3a0f3f354cf2,0,1,1,2,1
5d4bf05fcf0b3a0f3f354cfa,0,0,1,1,2
5d4bf060cf0b3a0f3f354d06,0,1,0,1,2
5d4bf060cf0b3a0f3f354d08,0,0,0,0,3
5d4bf061cf0b3a0f3f354d28,0,1,1,2,1
5d4bf063cf0b3a0f3f354d5c,1,0,0,1,2
5d4bf064cf0b3a0f3f354d72,1,1,1,3,0
5d4bf065cf0b3a0f3f354d96,1,1,0,2,1
5d4bf066cf0b3a0f3f354da4,1,1,1,3,0
5d4bf067cf0b3a0f3f354dc6,1,1,0,2,1
5d4bf067cf0b3a0f3f354dca,1,1,1,3,0
5d4bf067cf0b3a0f3f354dd8,1,1,1,3,0
5d4bf068cf0b3a0f3f354dea,1,1,1,3,0
5d4bf068cf0b3a0f3f354dee,0,0,0,0,3
5d4bf075cf0b3a0f3f354f18,1,0,0,1,2
5d4bf07acf0b3a0f3f354f98,1,1,1,3,0
5d4bf07ecf0b3a0f3f35502a,0,0,0,0,3
5d4bf085cf0b3a0f3f3550d8,0,0,0,0,3
5d4bf086cf0b3a0f3f3550f4,0,1,0,1,2
5d4bf088cf0b3a0f3f35512e,1,0,0,1,2
5d4bf08acf0b3a0f3f355162,1,0,0,1,2
5d4bf08acf0b3a0f3f355178,1,0,0,1,2
5d4bf08dcf0b3a0f3f3551ae,0,0,0,0,3
5d4bf08ecf0b3a0f3f3551c8,1,0,0,1,2
5d4bf090cf0b3a0f3f3551f8,0,0,0,0,3
5d4bf095cf0b3a0f3f35524e,1,0,0,1,2
5d4bf09bcf0b3a0f3f355304,0,0,0,0,3
5d4bf09ccf0b3a0f3f35530a,0,1,1,2,1
5d4bf09ecf0b3a0f3f355358,0,0,0,0,3
5d4bf0a3cf0b3a0f3f3553f0,1,1,1,3,0
5d4bf0a4cf0b3a0f3f3553fa,0,0,0,0,3
5d4bf0adcf0b3a0f3f3554f4,0,0,0,0,3
5d4bf0b5cf0b3a0f3f3555f2,0,0,0,0,3
5d4bf0b7cf0b3a0f3f355622,0,0,0,0,3
5d4bf0b8cf0b3a0f3f355642,0,1,0,1,2
5d4bf0bdcf0b3a0f3f3556c2,0,0,0,0,3
5d4bf0bfcf0b3a0f3f35570a,0,1,0,1,2
5d4bf0c3cf0b3a0f3f355764,1,0,0,1,2
5d4bf0c6cf0b3a0f3f3557cc,1,1,1,3,0
5d4bf0c8cf0b3a0f3f3557e8,0,1,0,1,2
5d4bf0cbcf0b3a0f3f35584e,1,0,1,2,1
5d4bf0d8cf0b3a0f3f355964,0,0,0,0,3
5d4bf0e5cf0b3a0f3f355af2,0,0,1,1,2
5d4bf0e7cf0b3a0f3f355b24,0,0,1,1,2
5d4bf0e7cf0b3a0f3f355b2a,0,0,0,0,3
5d4bf0eacf0b3a0f3f355b7c,1,0,1,2,1
5d4bf0ebcf0b3a0f3f355b8e,1,1,1,3,0
5d4bf0eecf0b3a0f3f355bfa,1,1,1,3,0
5d4bf0f0cf0b3a0f3f355c26,1,1,1,3,0
5d4bf0f0cf0b3a0f3f355c32,0,1,1,2,1
5d4bf0f2cf0b3a0f3f355c6c,1,0,0,1,2
5d4bf0f2cf0b3a0f3f355c76,0,0,0,0,3
5d4bf0f8cf0b3a0f3f355cee,0,1,0,1,2
5d4bf0facf0b3a0f3f355cfe,0,0,0,0,3
5d4bf0fecf0b3a0f3f355d26,1,1,1,3,0
5d4bf104cf0b3a0f3f355d52,0,0,1,1,2
5d4bf107cf0b3a0f3f355da2,0,0,0,0,3
5d4bf107cf0b3a0f3f355daa,1,1,1,3,0
5d4bf108cf0b3a0f3f355db0,0,0,0,0,3
5d4bf108cf0b3a0f3f355dc2,1,0,1,2,1
5d4bf10ecf0b3a0f3f355e5a,1,0,0,1,2
5d4bf111cf0b3a0f3f355ea2,0,0,0,0,3
5d4bf123cf0b3a0f3f356064,0,1,0,1,2
5d4bf130cf0b3a0f3f3561de,1,1,1,3,0
5d4bf132cf0b3a0f3f356220,0,0,0,0,3
5d4bf133cf0b3a0f3f356236,0,0,1,1,2
5d4bf136cf0b3a0f3f3562a4,1,1,1,3,0
5d4bf137cf0b3a0f3f3562a6,1,0,1,2,1
5d4bf139cf0b3a0f3f3562e2,1,1,1,3,0
5d4bf139cf0b3a0f3f3562e4,0,0,1,1,2
5d4bf13bcf0b3a0f3f356334,0,1,0,1,2
5d4bf13dcf0b3a0f3f356358,0,0,0,0,3
5d4bf13dcf0b3a0f3f356360,1,0,0,1,2
5d4bf13ecf0b3a0f3f35638c,0,1,1,2,1
5d4bf13fcf0b3a0f3f356398,0,1,1,2,1
5d4bf141cf0b3a0f3f3563d0,1,1,1,3,0
5d4bf141cf0b3a0f3f3563d8,1,1,1,3,0
5d4bf141cf0b3a0f3f3563ec,1,1,1,3,0
5d4bf142cf0b3a0f3f3563f4,1,1,0,2,1
5d4bf142cf0b3a0f3f3563fa,0,1,1,2,1
5d4bf142cf0b3a0f3f356400,1,0,1,2,1
5d4bf145cf0b3a0f3f356462,0,1,1,2,1
5d4bf149cf0b3a0f3f3564d8,0,1,1,2,1
5d4bf150cf0b3a0f3f356528,0,0,0,0,3
5d4bf150cf0b3a0f3f356534,0,0,0,0,3
5d4bf152cf0b3a0f3f35656a,1,0,1,2,1
5d4bf159cf0b3a0f3f3565d4,1,0,1,2,1
5d4bf15dcf0b3a0f3f356640,0,0,0,0,3
5d4bf15fcf0b3a0f3f356678,1,1,1,3,0
5d4bf161cf0b3a0f3f3566b6,0,0,0,0,3
5d4bf162cf0b3a0f3f3566c2,0,0,0,0,3
5d4bf162cf0b3a0f3f3566d6,1,1,1,3,0
5d4bf163cf0b3a0f3f3566ee,0,0,0,0,3
5d4bf16acf0b3a0f3f3567bc,0,0,0,0,3
5d4bf16bcf0b3a0f3f3567ce,0,0,0,0,3
5d4bf170cf0b3a0f3f356802,0,1,1,2,1
5d4bf170cf0b3a0f3f356814,1,1,1,3,0
5d4bf172cf0b3a0f3f35683a,1,1,1,3,0
5d4bf172cf0b3a0f3f35684e,0,0,0,0,3
5d4bf176cf0b3a0f3f3568c0,1,0,0,1,2
5d4bf177cf0b3a0f3f3568de,0,0,0,0,3
5d4bf178cf0b3a0f3f3568f2,0,1,0,1,2
5d4bf179cf0b3a0f3f35690c,1,0,0,1,2
5d4bf179cf0b3a0f3f356918,1,1,1,3,0
5d4bf17dcf0b3a0f3f35697a,0,0,0,0,3
5d4bf181cf0b3a0f3f3569ec,0,0,0,0,3
5d4bf18ccf0b3a0f3f356b1c,0,0,0,0,3
5d4bf190cf0b3a0f3f356b94,1,1,1,3,0
5d4bf192cf0b3a0f3f356bcc,1,1,1,3,0
5d4bf194cf0b3a0f3f356c02,0,0,0,0,3
5d4bf195cf0b3a0f3f356c2a,1,1,1,3,0
5d4bf196cf0b3a0f3f356c4e,0,0,0,0,3
5d4bf199cf0b3a0f3f356c8e,0,0,0,0,3
5d4bf19bcf0b3a0f3f356cd2,0,0,0,0,3
5d4bf19bcf0b3a0f3f356cd6,0,0,0,0,3
5d4bf19dcf0b3a0f3f356d08,1,0,0,1,2
5d4bf1a3cf0b3a0f3f356dd0,1,1,1,3,0
5d4bf1a8cf0b3a0f3f356df6,0,0,0,0,3
5d4bf1a9cf0b3a0f3f356e0c,0,1,0,1,2
5d4bf1b1cf0b3a0f3f356f12,1,0,1,2,1
5d4bf1b4cf0b3a0f3f356f58,0,1,1,2,1
5d4bf1b5cf0b3a0f3f356f7e,0,0,0,0,3
5d4bf1b5cf0b3a0f3f356f88,0,1,0,1,2
5d4bf1b7cf0b3a0f3f356fc0,1,1,1,3,0
5d4bf1bacf0b3a0f3f35700e,1,1,1,3,0
5d4bf1c1cf0b3a0f3f3570da,0,0,0,0,3
5d4bf1c4cf0b3a0f3f35712a,0,0,0,0,3
5d4bf1c5cf0b3a0f3f35715a,0,0,0,0,3
5d4bf1c7cf0b3a0f3f357196,0,0,0,0,3
5d4bf1cbcf0b3a0f3f3571f8,1,0,1,2,1
5d4bf1cfcf0b3a0f3f35727c,0,0,1,1,2
5d4bf1d5cf0b3a0f3f357334,0,1,1,2,1
5d4bf1d8cf0b3a0f3f35737e,0,0,1,1,2
5d4bf1decf0b3a0f3f357426,0,0,0,0,3
5d4bf1e1cf0b3a0f3f35747a,0,0,0,0,3
5d4bf1e2cf0b3a0f3f3574a6,0,1,1,2,1
5d4bf1e6cf0b3a0f3f35751a,1,1,1,3,0
5d4bf1e8cf0b3a0f3f357546,0,1,1,2,1
5d4bf1ebcf0b3a0f3f3575a0,0,0,0,0,3
5d4bf1ebcf0b3a0f3f3575ae,0,0,0,0,3
5d4bf1efcf0b3a0f3f35761c,1,0,1,2,1
5d4bf1f1cf0b3a0f3f35764e,0,0,0,0,3
5d4bf1f2cf0b3a0f3f357674,0,1,1,2,1
5d4bf1fccf0b3a0f3f35779c,0,0,1,1,2
5d4bf1fccf0b3a0f3f3577ae,1,0,0,1,2
5d4bf1fecf0b3a0f3f3577d8,0,1,1,2,1
5d4bf202cf0b3a0f3f357848,1,1,1,3,0
5d4bf204cf0b3a0f3f357888,0,0,0,0,3
5d4bf206cf0b3a0f3f3578c6,1,0,1,2,1
5d4bf208cf0b3a0f3f35790c,1,0,1,2,1
5d4bf211cf0b3a0f3f357a24,0,0,0,0,3
5d4bf215cf0b3a0f3f357a82,0,0,0,0,3
5d4bf217cf0b3a0f3f357ac8,0,1,1,2,1
5d4bf219cf0b3a0f3f357b0e,0,1,1,2,1
5d4bf221cf0b3a0f3f357be8,1,0,0,1,2
5d4bf229cf0b3a0f3f357cee,0,1,1,2,1
5d4bf22acf0b3a0f3f357cf4,1,1,1,3,0
5d4bf22acf0b3a0f3f357cfa,0,1,1,2,1
5d4bf22bcf0b3a0f3f357d0e,1,1,1,3,0
5d4bf22bcf0b3a0f3f357d14,1,0,0,1,2
5d4bf22ccf0b3a0f3f357d40,1,1,1,3,0
5d4bf22ccf0b3a0f3f357d44,1,0,1,2,1
5d4bf22ccf0b3a0f3f357d46,0,0,1,1,2
5d4bf22dcf0b3a0f3f357d56,0,0,0,0,3
5d4bf22dcf0b3a0f3f357d60,1,1,1,3,0
5d4bf22ecf0b3a0f3f357d68,0,1,0,1,2
5d4bf22ecf0b3a0f3f357d70,1,0,0,1,2
5d4bf22fcf0b3a0f3f357d96,1,1,1,3,0
5d4bf230cf0b3a0f3f357db8,1,1,1,3,0
5d4bf231cf0b3a0f3f357dca,0,0,0,0,3
5d4bf232cf0b3a0f3f357de0,1,1,1,3,0
5d4bf232cf0b3a0f3f357df2,1,1,1,3,0
5d4bf232cf0b3a0f3f357dfa,1,0,1,2,1
5d4bf234cf0b3a0f3f357e32,0,0,1,1,2
5d4bf234cf0b3a0f3f357e36,1,0,0,1,2
5d4bf235cf0b3a0f3f357e40,1,1,1,3,0
5d4bf235cf0b3a0f3f357e4e,0,0,0,0,3
5d4bf235cf0b3a0f3f357e50,1,1,1,3,0
5d4bf236cf0b3a0f3f357e5e,1,0,0,1,2
5d4bf23ccf0b3a0f3f357f0e,1,1,1,3,0
5d4bf24dcf0b3a0f3f3580ba,1,1,1,3,0
5d4bf24ecf0b3a0f3f3580d6,1,1,1,3,0
5d4bf254cf0b3a0f3f35818c,1,1,1,3,0
5d4bf257cf0b3a0f3f3581e2,1,0,0,1,2
5d4bf258cf0b3a0f3f3581ec,1,1,1,3,0
5d4bf258cf0b3a0f3f3581f6,0,0,0,0,3
5d4bf259cf0b3a0f3f358226,0,0,0,0,3
5d4bf25dcf0b3a0f3f358298,1,1,0,2,1
5d4bf26bcf0b3a0f3f35833e,0,0,0,0,3
5d4bf26dcf0b3a0f3f358364,0,0,0,0,3
5d4bf271cf0b3a0f3f3583f2,0,0,1,1,2
5d4bf274cf0b3a0f3f35843a,1,1,1,3,0
5d4bf276cf0b3a0f3f358476,1,1,1,3,0
5d4bf278cf0b3a0f3f3584b2,1,0,1,2,1
5d4bf27bcf0b3a0f3f35851a,0,0,0,0,3
5d4bf282cf0b3a0f3f3585e2,0,0,0,0,3
5d4bf282cf0b3a0f3f3585ea,0,1,1,2,1
5d4bf284cf0b3a0f3f358638,0,0,0,0,3
5d4bf285cf0b3a0f3f358642,0,0,0,0,3
5d4bf286cf0b3a0f3f358676,0,1,0,1,2
5d4bf286cf0b3a0f3f358678,0,0,0,0,3
5d4bf287cf0b3a0f3f358684,1,1,1,3,0
5d4bf288cf0b3a0f3f35869c,1,1,1,3,0
5d4bf28acf0b3a0f3f3586de,0,1,1,2,1
5d4bf28acf0b3a0f3f3586ec,0,0,0,0,3
5d4bf28acf0b3a0f3f3586f8,0,0,0,0,3
5d4bf28bcf0b3a0f3f3586fa,1,1,1,3,0
5d4bf290cf0b3a0f3f3587a0,1,0,1,2,1
5d4bf292cf0b3a0f3f3587ec,1,1,1,3,0
5d4bf293cf0b3a0f3f3587f2,1,0,1,2,1
5d4bf295cf0b3a0f3f358844,1,0,0,1,2
5d4bf296cf0b3a0f3f358854,0,0,0,0,3
5d4bf296cf0b3a0f3f358862,0,1,1,2,1
5d4bf299cf0b3a0f3f3588c0,1,1,1,3,0
5d4bf299cf0b3a0f3f3588c6,1,0,0,1,2
5d4bf29dcf0b3a0f3f35893a,0,0,0,0,3
5d4bf29ecf0b3a0f3f358950,1,1,1,3,0
5d4bf29ecf0b3a0f3f358954,1,1,1,3,0
5d4bf29ecf0b3a0f3f35895c,0,0,1,1,2
5d4bf2a0cf0b3a0f3f358990,0,1,1,2,1
5d4bf2a2cf0b3a0f3f3589c2,0,0,0,0,3
5d4bf2a2cf0b3a0f3f3589c6,0,1,0,1,2
5d4bf2a5cf0b3a0f3f358a26,1,1,1,3,0
5d4bf2a7cf0b3a0f3f358a60,0,0,0,0,3
5d4bf2aacf0b3a0f3f358ab2,0,1,1,2,1
5d4bf2aecf0b3a0f3f358b36,0,0,1,1,2
5d4bf2afcf0b3a0f3f358b52,0,0,0,0,3
5d4bf2b0cf0b3a0f3f358b76,0,0,0,0,3
5d4bf2b2cf0b3a0f3f358bb8,0,0,0,0,3
5d4bf2b7cf0b3a0f3f358c50,0,0,0,0,3
5d4bf2b8cf0b3a0f3f358c5e,1,0,0,1,2
5d4bf2b9cf0b3a0f3f358c80,0,0,1,1,2
5d4bf2bacf0b3a0f3f358cb0,0,0,0,0,3
5d4bf2bfcf0b3a0f3f358d2e,1,0,1,2,1
5d4bf2c0cf0b3a0f3f358d5c,1,1,1,3,0
5d4bf2c1cf0b3a0f3f358d70,1,0,0,1,2
5d4bf2c2cf0b3a0f3f358d8c,0,0,0,0,3
5d4bf2c2cf0b3a0f3f358d90,0,0,1,1,2
5d4bf2c2cf0b3a0f3f358da0,1,0,0,1,2
5d4bf2c3cf0b3a0f3f358db6,1,1,1,3,0
5d4bf2c6cf0b3a0f3f358e16,0,0,0,0,3
5d4bf2c8cf0b3a0f3f358e5e,0,0,0,0,3
5d4bf2c9cf0b3a0f3f358e66,0,1,0,1,2
5d4bf2cbcf0b3a0f3f358eae,0,0,0,0,3
5d4bf2cccf0b3a0f3f358ecc,0,0,0,0,3
5d4bf2cccf0b3a0f3f358ed0,0,1,1,2,1
5d4bf2cccf0b3a0f3f358ed2,0,0,0,0,3
5d4bf2cdcf0b3a0f3f358ee8,0,0,0,0,3
5d4bf2cecf0b3a0f3f358efa,1,1,0,2,1
5d4bf2cfcf0b3a0f3f358f1a,0,0,0,0,3
5d4bf2d0cf0b3a0f3f358f3c,0,1,1,2,1
5d4bf2d1cf0b3a0f3f358f6a,1,1,1,3,0
5d4bf2d2cf0b3a0f3f358f78,1,1,1,3,0
5d4bf2d4cf0b3a0f3f358fb4,0,0,0,0,3
5d4bf2d4cf0b3a0f3f358fc6,0,0,0,0,3
5d4bf2d4cf0b3a0f3f358fca,0,0,0,0,3
5d4bf2d5cf0b3a0f3f358fcc,1,1,0,2,1
5d4bf2d7cf0b3a0f3f359026,1,1,1,3,0
5d4bf2dacf0b3a0f3f359070,0,0,1,1,2
5d4bf2dbcf0b3a0f3f359090,1,0,0,1,2
5d4bf2dbcf0b3a0f3f359094,1,1,1,3,0
5d4bf2ddcf0b3a0f3f3590c2,1,1,1,3,0
5d4bf2ddcf0b3a0f3f3590cc,0,0,0,0,3
5d4bf2dfcf0b3a0f3f359104,1,1,1,3,0
5d4bf2dfcf0b3a0f3f359112,1,0,1,2,1
5d4bf2e2cf0b3a0f3f359176,1,1,1,3,0
5d4bf2e2cf0b3a0f3f359178,1,1,1,3,0
5d4bf2e3cf0b3a0f3f359190,0,0,1,1,2
5d4bf2e3cf0b3a0f3f359192,0,1,0,1,2
5d4bf2e7cf0b3a0f3f359202,0,0,0,0,3
5d4bf2eacf0b3a0f3f35926a,1,0,0,1,2
5d4bf2eccf0b3a0f3f35929a,1,0,0,1,2
5d4bf2eccf0b3a0f3f3592a4,0,0,0,0,3
5d4bf2edcf0b3a0f3f3592b4,0,0,1,1,2
5d4bf2f4cf0b3a0f3f359384,0,0,0,0,3
5d4bf2f6cf0b3a0f3f3593c2,1,0,0,1,2
5d4bf2f7cf0b3a0f3f3593e8,0,1,1,2,1
5d4bf2fccf0b3a0f3f359480,0,1,1,2,1
5d4bf2ffcf0b3a0f3f3594e6,1,1,1,3,0
5d4bf304cf0b3a0f3f359578,1,0,1,2,1
5d4bf305cf0b3a0f3f35958a,1,1,1,3,0
5d4bf308cf0b3a0f3f3595f4,1,1,1,3,0
5d4bf309cf0b3a0f3f359614,1,1,0,2,1
5d4bf30ccf0b3a0f3f359656,1,1,0,2,1
5d4bf30ccf0b3a0f3f359664,0,0,1,1,2
5d4bf30dcf0b3a0f3f35967c,1,1,1,3,0
5d4bf30ecf0b3a0f3f3596a8,0,0,0,0,3
5d4bf312cf0b3a0f3f359724,1,0,0,1,2
5d4bf315cf0b3a0f3f359758,0,0,0,0,3
5d4bf319cf0b3a0f3f3597d2,1,1,1,3,0
5d4bf31ccf0b3a0f3f35982e,0,1,1,2,1
5d4bf31dcf0b3a0f3f35983c,0,0,1,1,2
5d4bf321cf0b3a0f3f3598a0,0,0,0,0,3
5d4bf323cf0b3a0f3f3598d2,0,0,0,0,3
5d4bf324cf0b3a0f3f3598e2,0,0,1,1,2
5d4bf326cf0b3a0f3f359928,0,0,0,0,3
5d4bf326cf0b3a0f3f35992c,0,0,0,0,3
5d4bf327cf0b3a0f3f359936,0,0,0,0,3
5d4bf32dcf0b3a0f3f3599d8,0,0,0,0,3
5d4bf330cf0b3a0f3f359a28,1,1,1,3,0
5d4bf332cf0b3a0f3f359a6a,0,0,0,0,3
5d4bf333cf0b3a0f3f359a7a,0,1,1,2,1
5d4bf335cf0b3a0f3f359aba,0,0,0,0,3
5d4bf335cf0b3a0f3f359ac2,0,1,1,2,1
5d4bf338cf0b3a0f3f359b16,0,0,0,0,3
5d4bf339cf0b3a0f3f359b3c,1,0,1,2,1
5d4bf33ccf0b3a0f3f359b90,0,0,0,0,3
5d4bf33fcf0b3a0f3f359be0,0,1,1,2,1
5d4bf344cf0b3a0f3f359c68,0,1,1,2,1
5d4bf34ccf0b3a0f3f359d48,0,0,0,0,3
5d4bf34dcf0b3a0f3f359d52,1,1,1,3,0
5d4bf34dcf0b3a0f3f359d5e,1,1,0,2,1
5d4bf34fcf0b3a0f3f359d92,1,0,0,1,2
5d4bf34fcf0b3a0f3f359d98,0,1,1,2,1
5d4bf353cf0b3a0f3f359e02,0,0,1,1,2
5d4bf35dcf0b3a0f3f359e6c,0,0,0,0,3
5d4bf35ecf0b3a0f3f359e7a,0,0,0,0,3
